-0.0005147839096091022,4.840509722715087e-05,0.000690024467061783,-0.0002266645722098842,0.0008339783605551322,-0.0013178126930466815
0.0024986737226117784,0.0010190750821941624,0.0006221873777378999,-0.005281193542026811,0.0021595603102654614,-0.021288175481090903
-0.0002040435114544824,-0.0004995411911227886,0.0040426385831003366,-0.004207184942400515,-0.004097516040453466,0.01614610435827788
0.00027254258633620183,-0.0004520324049363306,0.001091284657447731,-0.0031772939214581276,0.0005610774891244231,0.0021644803096147937
-0.0004608921627030505,-0.001434754389980212,-0.001343378277237437,-0.0014010873894778056,0.0012481054028686746,-0.00024457447696195285
-0.001278513486426279,-0.004983765730986384,-0.0004671283261727683,-0.002547645838112546,0.0012035755467799786,-0.01927085022461762
0.0019359803929672526,0.0009168063948874135,-0.0060232523976782165,0.0005798877961283113,0.0005664693023567638,0.009186854337883273
0.000892641875905613,0.0019817158672807847,-0.0008925131174466027,-0.0019549457807783756,0.002883346277821535,0.003287323495104408
0.0009413057257378627,0.0015888587732433763,0.0005291942656514442,-0.0008444224250712161,0.003061871216689535,9.978202088457096e-05
-0.004492933378920663,0.0010123036699598194,-0.002731444647059415,-0.003343284180779532,-0.003112488410559427,-0.02831827750403905
0.0002297011004078059,0.01092812563867009,0.005661377662258379,0.0013004663371098638,-0.004978398538508832,0.01654135404872445
-0.0006388033841433266,0.003114298384455712,0.001469322566566649,-0.0005617571681442636,0.001043154712358771,0.001214639417719554
0.0007563246322833917,-0.001974917609943565,-0.001743081319008299,-0.0005723149244217011,-0.00030873190970353193,0.0017477864473789044
0.0024186479954532965,-0.005712343057635039,0.006868008232441936,-0.0028737770902451626,-0.001074399260666601,-0.014798544613383625
-0.003621531302000942,-0.0019866085989862074,-0.010395769625350656,0.0007862241808038073,-0.002076225708041583,0.004404486772269494
-0.0018642683271959683,0.0014368283194614315,-0.0023600394409497385,0.0020703088879028843,-0.0002952707455145226,0.001305557421357242
-0.0038669270693868886,-0.0035115752658244487,-0.002917324665788602,0.0032268865189428115,0.007408274902629858,-0.012072926084993631
0.00789680543110584,0.031033555021817743,0.008239218218123831,0.044089299389549794,0.012438883088495535,0.01387365296738606
0.017016674987104345,0.035724131313300614,0.017571822083173125,0.0352569055540007,0.005854655341886911,0.04140153037157945
0.007330696666817205,0.005539790290399811,0.004502286168045265,0.026470247796568275,0.008559188717377637,0.017603357544541558
6.830195581120383e-05,-0.004211092741307733,0.010539905700675426,0.017543096812438132,0.01061621808325164,-0.0011287625157099528
-0.00345415593438183,0.013125178417094823,-0.014402842954231767,0.02527010162501913,0.0015392768480769114,-0.011281475002149885
0.00212208878373398,-0.0033229343513679717,-0.032602490307843,-6.4443117708049e-05,-0.0027032245018877945,-0.011285848816617029
0.012328566239849674,0.014802886560133626,-0.005989714818150549,0.01918439272594655,0.005727995306089826,0.004598289761165393
0.007226767793815049,0.011388742221110545,0.00066213629958768,0.012246733893936454,0.008989600615110812,0.001774190223554116
-0.01424909038943167,0.01506949785215667,-0.0016852913655631865,0.030872920031792008,0.0013993106719651948,-0.005518821407805642
-0.031049466078385116,0.013626721595704407,0.0040224347025651745,-0.007735328843840664,-0.007060802339106249,-0.003911189248564196
